<number of tasks>
111
<cycle time>
81 87 1
81 91 1
82 111 1
83 91 1
84 88 1
84 89 1
84 91 1
85 111 1
86 111 1
87 90 1
88 105 1
89 105 1
90 111 1
91 92 1
91 93 1
91 94 1
92 95 1
93 95 1
94 95 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 104 1
96 101 1
97 102 1
98 103 1
99 111 1
100 111 1
101 105 1
102 106 1
102 107 1
103 107 1
103 108 1
104 111 1
105 111 1
106 109 1
107 111 1
108 110 1
109 111 1
110 111 1
<end>
