<number of tasks>
83
<cycle time>
48 50 1
49 69 1
50 51 1
51 52 1
52 53 1
53 54 1
54 55 1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 1
61 62 1
62 63 1
63 64 1
64 65 1
65 66 1
66 67 1
67 68 1
68 74 1
68 75 1
69 70 1
69 71 1
70 72 1
71 73 1
72 73 1
73 74 1
73 75 1
74 76 1
75 76 1
76 77 1
76 78 1
77 79 1
78 79 1
79 80 1
79 81 1
80 82 1
81 83 1
82 83 1
<end>
